fips,week,n_vax,n_response,p_fb,week_rank
19175,2021-05-23,11,18,0.6111111111111112,9
19175,2021-05-30,2,3,0.6666666666666666,10
19177,2021-03-28,1,1,1,1
19177,2021-04-04,2,6,0.3333333333333333,2
19177,2021-04-11,6,9,0.6666666666666666,3
19177,2021-04-18,4,4,1,4
19177,2021-04-25,4,5,0.8,5
19177,2021-05-02,2,2,1,6
19177,2021-05-09,3,3,1,7
19177,2021-05-16,7,8,0.875,8
19177,2021-05-23,4,4,1,9
19177,2021-05-30,0,2,0,10
19179,2021-03-28,10,18,0.5555555555555556,1
19179,2021-04-04,15,32,0.46875,2
19179,2021-04-11,20,30,0.6666666666666666,3
19179,2021-04-18,14,23,0.6086956521739131,4
19179,2021-04-25,26,28,0.9285714285714286,5
19179,2021-05-02,17,25,0.68,6
19179,2021-05-09,23,29,0.7931034482758621,7
19179,2021-05-16,13,18,0.7222222222222222,8
19179,2021-05-23,7,15,0.4666666666666667,9
19179,2021-05-30,5,8,0.625,10
19181,2021-03-28,14,20,0.7,1
19181,2021-04-04,35,59,0.5932203389830508,2
19181,2021-04-11,34,50,0.68,3
19181,2021-04-18,29,38,0.7631578947368421,4
19181,2021-04-25,27,42,0.6428571428571429,5
19181,2021-05-02,28,34,0.8235294117647058,6
19181,2021-05-09,26,27,0.9629629629629629,7
19181,2021-05-16,28,30,0.9333333333333333,8
19181,2021-05-23,27,28,0.9642857142857143,9
19181,2021-05-30,3,6,0.5,10
19183,2021-03-28,1,6,0.16666666666666666,1
19183,2021-04-04,10,18,0.5555555555555556,2
19183,2021-04-11,11,19,0.5789473684210527,3
19183,2021-04-18,9,24,0.375,4
19183,2021-04-25,16,16,1,5
19183,2021-05-02,13,19,0.6842105263157895,6
19183,2021-05-09,10,21,0.47619047619047616,7
19183,2021-05-16,16,17,0.9411764705882353,8
19183,2021-05-23,11,13,0.8461538461538461,9
19183,2021-05-30,1,4,0.25,10
19185,2021-03-28,5,5,1,1
19185,2021-04-04,3,8,0.375,2
19185,2021-04-11,4,6,0.6666666666666666,3
19185,2021-04-18,1,3,0.3333333333333333,4
19185,2021-04-25,3,3,1,5
19185,2021-05-02,3,3,1,6
19185,2021-05-09,2,2,1,7
19185,2021-05-16,4,4,1,8
19185,2021-05-23,1,2,0.5,9
19185,2021-05-30,1,1,1,10
19187,2021-03-28,16,27,0.5925925925925926,1
19187,2021-04-04,20,32,0.625,2
19187,2021-04-11,24,36,0.6666666666666666,3
19187,2021-04-18,7,21,0.3333333333333333,4
19187,2021-04-25,14,20,0.7,5
19187,2021-05-02,23,32,0.71875,6
19187,2021-05-09,24,26,0.9230769230769231,7
19187,2021-05-16,12,25,0.48,8
19187,2021-05-23,18,20,0.9,9
19187,2021-05-30,8,11,0.7272727272727273,10
19189,2021-03-28,2,2,1,1
19189,2021-04-04,7,13,0.5384615384615384,2
19189,2021-04-11,8,12,0.6666666666666666,3
19189,2021-04-18,17,21,0.8095238095238095,4
19189,2021-04-25,8,8,1,5
19189,2021-05-02,4,9,0.4444444444444444,6
19189,2021-05-09,4,6,0.6666666666666666,7
19189,2021-05-16,5,6,0.8333333333333334,8
19189,2021-05-23,5,6,0.8333333333333334,9
19189,2021-05-30,0,2,0,10
19191,2021-03-28,2,3,0.6666666666666666,1
19191,2021-04-04,13,22,0.5909090909090909,2
19191,2021-04-11,8,14,0.5714285714285714,3
19191,2021-04-18,15,15,1,4
19191,2021-04-25,0,7,0,5
19191,2021-05-02,16,20,0.8,6
19191,2021-05-09,12,13,0.9230769230769231,7
19191,2021-05-16,12,12,1,8
19191,2021-05-23,13,14,0.9285714285714286,9
19191,2021-05-30,1,1,1,10
19193,2021-03-28,21,39,0.5384615384615384,1
19193,2021-04-04,46,87,0.5287356321839081,2
19193,2021-04-11,51,82,0.6219512195121951,3
19193,2021-04-18,49,69,0.7101449275362319,4
19193,2021-04-25,43,73,0.589041095890411,5
19193,2021-05-02,43,66,0.6515151515151515,6
19193,2021-05-09,52,76,0.6842105263157895,7
19193,2021-05-16,37,60,0.6166666666666667,8
19193,2021-05-23,43,66,0.6515151515151515,9
19193,2021-05-30,24,24,1,10
19195,2021-03-28,3,4,0.75,1
19195,2021-04-04,1,4,0.25,2
19195,2021-04-11,4,8,0.5,3
19195,2021-04-18,8,8,1,4
19195,2021-04-25,1,3,0.3333333333333333,5
19195,2021-05-02,3,3,1,6
19195,2021-05-09,6,6,1,7
19195,2021-05-16,4,4,1,8
19195,2021-05-23,6,6,1,9
19197,2021-03-28,5,10,0.5,1
19197,2021-04-04,12,17,0.7058823529411765,2
19197,2021-04-11,9,11,0.8181818181818182,3
19197,2021-04-18,10,10,1,4
19197,2021-04-25,6,8,0.75,5
19197,2021-05-02,12,12,1,6
19197,2021-05-09,8,8,1,7
19197,2021-05-16,2,6,0.3333333333333333,8
19197,2021-05-23,1,8,0.125,9
19197,2021-05-30,1,1,1,10
20001,2021-03-28,5,6,0.8333333333333334,1
20001,2021-04-04,8,14,0.5714285714285714,2
20001,2021-04-11,10,17,0.5882352941176471,3
20001,2021-04-18,4,9,0.4444444444444444,4
20001,2021-04-25,2,5,0.4,5
20001,2021-05-02,5,5,1,6
20001,2021-05-09,2,5,0.4,7
20001,2021-05-16,12,12,1,8
20001,2021-05-23,1,4,0.25,9
20001,2021-05-30,3,3,1,10
20003,2021-03-28,1,3,0.3333333333333333,1
20003,2021-04-04,2,2,1,2
20003,2021-04-11,4,4,1,3
20003,2021-04-18,4,4,1,4
20003,2021-04-25,3,4,0.75,5
20003,2021-05-02,6,6,1,6
20003,2021-05-09,3,6,0.5,7
20003,2021-05-16,1,6,0.16666666666666666,8
20003,2021-05-23,1,1,1,9
20003,2021-05-30,0,2,0,10
20005,2021-03-28,3,3,1,1
20005,2021-04-04,13,19,0.6842105263157895,2
20005,2021-04-11,11,11,1,3
20005,2021-04-18,4,9,0.4444444444444444,4
20005,2021-04-25,2,6,0.3333333333333333,5
20005,2021-05-02,8,8,1,6
20005,2021-05-09,4,6,0.6666666666666666,7
20005,2021-05-16,7,7,1,8
20005,2021-05-23,2,2,1,9
20005,2021-05-30,0,1,0,10
20007,2021-04-04,3,4,0.75,2
20007,2021-04-11,1,1,1,3
20007,2021-04-18,1,1,1,4
20007,2021-04-25,0,1,0,5
20007,2021-05-02,3,3,1,6
20007,2021-05-09,1,1,1,7
20007,2021-05-23,2,2,1,9
20007,2021-05-30,1,1,1,10
20009,2021-03-28,3,5,0.6,1
20009,2021-04-04,5,19,0.2631578947368421,2
20009,2021-04-11,1,11,0.09090909090909091,3
20009,2021-04-18,13,20,0.65,4
20009,2021-04-25,12,12,1,5
20009,2021-05-02,11,17,0.6470588235294118,6
20009,2021-05-09,7,12,0.5833333333333334,7
20009,2021-05-16,11,12,0.9166666666666666,8
20009,2021-05-23,15,16,0.9375,9
20009,2021-05-30,5,7,0.7142857142857143,10
20011,2021-03-28,2,2,1,1
20011,2021-04-04,9,11,0.8181818181818182,2
20011,2021-04-11,6,15,0.4,3
20011,2021-04-18,3,4,0.75,4
20011,2021-04-25,8,8,1,5
20011,2021-05-02,4,9,0.4444444444444444,6
20011,2021-05-09,4,7,0.5714285714285714,7
20011,2021-05-16,5,8,0.625,8
20011,2021-05-23,3,3,1,9
20011,2021-05-30,1,3,0.3333333333333333,10
20013,2021-03-28,2,5,0.4,1
20013,2021-04-04,2,6,0.3333333333333333,2
20013,2021-04-11,2,4,0.5,3
20013,2021-04-18,1,6,0.16666666666666666,4
20013,2021-04-25,6,6,1,5
20013,2021-05-02,4,6,0.6666666666666666,6
20013,2021-05-09,4,5,0.8,7
20013,2021-05-16,11,11,1,8
20013,2021-05-23,6,6,1,9
20013,2021-05-30,1,1,1,10
20015,2021-03-28,9,18,0.5,1
20015,2021-04-04,44,66,0.6666666666666666,2
20015,2021-04-11,38,58,0.6551724137931034,3
20015,2021-04-18,30,53,0.5660377358490566,4
20015,2021-04-25,40,53,0.7547169811320755,5
20015,2021-05-02,35,44,0.7954545454545454,6
20015,2021-05-09,25,40,0.625,7
20015,2021-05-16,21,41,0.5121951219512195,8
20015,2021-05-23,17,39,0.4358974358974359,9
20015,2021-05-30,9,13,0.6923076923076923,10
20017,2021-04-11,2,3,0.6666666666666666,3
20017,2021-04-18,2,2,1,4
20017,2021-04-25,1,1,1,5
20017,2021-05-02,0,1,0,6
20017,2021-05-09,0,2,0,7
20017,2021-05-16,2,2,1,8
20017,2021-05-23,3,3,1,9
20017,2021-05-30,1,1,1,10
20019,2021-03-28,3,3,1,1
20019,2021-04-04,1,3,0.3333333333333333,2
20019,2021-04-11,0,4,0,3
20019,2021-04-18,3,3,1,4
20019,2021-04-25,1,1,1,5
20021,2021-03-28,5,8,0.625,1
20021,2021-04-04,3,8,0.375,2
20021,2021-04-11,12,20,0.6,3
20021,2021-04-18,6,14,0.42857142857142855,4
20021,2021-04-25,8,9,0.8888888888888888,5
20021,2021-05-02,5,14,0.35714285714285715,6
20021,2021-05-09,6,13,0.46153846153846156,7
20021,2021-05-16,6,9,0.6666666666666666,8
20021,2021-05-23,7,12,0.5833333333333334,9
20021,2021-05-30,4,5,0.8,10
20023,2021-04-25,1,1,1,5
20023,2021-05-02,1,1,1,6
20023,2021-05-30,2,2,1,10
20025,2021-04-04,3,3,1,2
20025,2021-04-11,2,3,0.6666666666666666,3
20025,2021-04-18,1,1,1,4
20025,2021-04-25,1,2,0.5,5
20025,2021-05-02,2,3,0.6666666666666666,6
20025,2021-05-09,1,1,1,7
20025,2021-05-16,0,1,0,8
20027,2021-03-28,1,1,1,1
20027,2021-04-04,12,12,1,2
20027,2021-04-11,3,8,0.375,3
20027,2021-04-18,6,6,1,4
20027,2021-04-25,4,4,1,5
20027,2021-05-02,4,4,1,6
20027,2021-05-09,4,6,0.6666666666666666,7
20027,2021-05-16,4,7,0.5714285714285714,8
20027,2021-05-23,2,7,0.2857142857142857,9
20029,2021-03-28,5,5,1,1
20029,2021-04-04,2,4,0.5,2
20029,2021-04-11,3,5,0.6,3
20029,2021-04-18,3,7,0.42857142857142855,4
20029,2021-04-25,2,2,1,5
20029,2021-05-02,4,5,0.8,6
20029,2021-05-09,4,4,1,7
20029,2021-05-16,6,6,1,8
20029,2021-05-23,2,4,0.5,9
20029,2021-05-30,3,4,0.75,10
20031,2021-03-28,4,5,0.8,1
20031,2021-04-04,2,6,0.3333333333333333,2
20031,2021-04-11,5,8,0.625,3
20031,2021-04-18,0,5,0,4
20031,2021-04-25,4,8,0.5,5
20031,2021-05-02,2,2,1,6
20031,2021-05-09,3,5,0.6,7
20031,2021-05-16,2,2,1,8
20031,2021-05-23,4,5,0.8,9
20031,2021-05-30,0,1,0,10
20033,2021-04-04,1,1,1,2
20033,2021-04-11,0,2,0,3
20033,2021-04-18,2,2,1,4
20033,2021-04-25,2,2,1,5
20033,2021-05-02,1,1,1,6
20033,2021-05-09,0,1,0,7
20033,2021-05-16,1,1,1,8
20035,2021-03-28,12,21,0.5714285714285714,1
20035,2021-04-04,28,35,0.8,2
20035,2021-04-11,16,30,0.5333333333333333,3
20035,2021-04-18,22,32,0.6875,4
20035,2021-04-25,6,20,0.3,5
20035,2021-05-02,27,31,0.8709677419354839,6
20035,2021-05-09,10,17,0.5882352941176471,7
20035,2021-05-16,12,20,0.6,8
20035,2021-05-23,10,21,0.47619047619047616,9
20035,2021-05-30,7,7,1,10
20037,2021-03-28,3,12,0.25,1
20037,2021-04-04,30,43,0.6976744186046512,2
20037,2021-04-11,26,37,0.7027027027027027,3
20037,2021-04-18,24,39,0.6153846153846154,4
20037,2021-04-25,20,39,0.5128205128205128,5
20037,2021-05-02,21,29,0.7241379310344828,6
20037,2021-05-09,19,22,0.8636363636363636,7
20037,2021-05-16,13,18,0.7222222222222222,8
20037,2021-05-23,18,26,0.6923076923076923,9
20037,2021-05-30,3,3,1,10
20039,2021-03-28,2,2,1,1
20039,2021-04-11,3,4,0.75,3
20039,2021-04-25,1,1,1,5
20039,2021-05-02,1,3,0.3333333333333333,6
20039,2021-05-09,1,1,1,7
20039,2021-05-23,0,1,0,9
20041,2021-03-28,5,8,0.625,1
20041,2021-04-04,8,16,0.5,2
20041,2021-04-11,19,20,0.95,3
20041,2021-04-18,11,19,0.5789473684210527,4
20041,2021-04-25,8,8,1,5
20041,2021-05-02,11,12,0.9166666666666666,6
20041,2021-05-09,9,14,0.6428571428571429,7
20041,2021-05-16,11,16,0.6875,8
20041,2021-05-23,7,12,0.5833333333333334,9
20041,2021-05-30,0,3,0,10
20043,2021-03-28,0,2,0,1
20043,2021-04-04,2,4,0.5,2
20043,2021-04-11,0,2,0,3
20043,2021-04-18,4,4,1,4
20043,2021-04-25,3,3,1,5
20043,2021-05-02,3,3,1,6
20043,2021-05-23,4,4,1,9
20043,2021-05-30,1,1,1,10
20045,2021-03-28,30,31,0.967741935483871,1
20045,2021-04-04,73,91,0.8021978021978022,2
20045,2021-04-11,68,85,0.8,3
20045,2021-04-18,62,75,0.8266666666666667,4
20045,2021-04-25,66,77,0.8571428571428571,5
20045,2021-05-02,58,63,0.9206349206349206,6
20045,2021-05-09,47,56,0.8392857142857143,7
20045,2021-05-16,45,54,0.8333333333333334,8
20045,2021-05-23,58,58,1,9
20045,2021-05-30,21,22,0.9545454545454546,10
20047,2021-04-04,1,1,1,2
20047,2021-04-11,0,2,0,3
20047,2021-04-25,2,2,1,5
20047,2021-05-02,1,1,1,6
20047,2021-05-09,1,1,1,7
20047,2021-05-23,0,1,0,9
20047,2021-05-30,0,1,0,10
20049,2021-03-28,1,1,1,1
20049,2021-04-04,1,1,1,2
20049,2021-04-11,1,1,1,3
20049,2021-04-18,0,4,0,4
20049,2021-04-25,2,2,1,5
20049,2021-05-02,1,1,1,6
20049,2021-05-23,2,2,1,9
20049,2021-05-30,1,1,1,10
20051,2021-03-28,6,10,0.6,1
20051,2021-04-04,18,27,0.6666666666666666,2
20051,2021-04-11,14,23,0.6086956521739131,3
20051,2021-04-18,10,17,0.5882352941176471,4
20051,2021-04-25,16,20,0.8,5
20051,2021-05-02,9,9,1,6
20051,2021-05-09,8,8,1,7
20051,2021-05-16,13,17,0.7647058823529411,8
20051,2021-05-23,8,9,0.8888888888888888,9
20051,2021-05-30,6,6,1,10
20053,2021-03-28,2,2,1,1
20053,2021-04-04,4,4,1,2
20053,2021-04-11,4,6,0.6666666666666666,3
20053,2021-04-18,4,6,0.6666666666666666,4
20053,2021-04-25,4,7,0.5714285714285714,5
20053,2021-05-02,0,4,0,6
20053,2021-05-09,3,3,1,7
20053,2021-05-16,2,3,0.6666666666666666,8
20053,2021-05-23,3,5,0.6,9
20055,2021-03-28,3,7,0.42857142857142855,1
20055,2021-04-04,22,25,0.88,2
20055,2021-04-11,15,27,0.5555555555555556,3
20055,2021-04-18,14,20,0.7,4
20055,2021-04-25,7,12,0.5833333333333334,5
20055,2021-05-02,6,16,0.375,6
20055,2021-05-09,9,11,0.8181818181818182,7
20055,2021-05-16,12,15,0.8,8
20055,2021-05-23,9,21,0.42857142857142855,9
20055,2021-05-30,7,8,0.875,10
20057,2021-03-28,9,11,0.8181818181818182,1
20057,2021-04-04,14,18,0.7777777777777778,2
20057,2021-04-11,14,21,0.6666666666666666,3
20057,2021-04-18,10,12,0.8333333333333334,4
20057,2021-04-25,7,11,0.6363636363636364,5
20057,2021-05-02,10,17,0.5882352941176471,6
20057,2021-05-09,8,9,0.8888888888888888,7
20057,2021-05-16,13,15,0.8666666666666667,8
20057,2021-05-23,10,12,0.8333333333333334,9
20057,2021-05-30,4,4,1,10
20059,2021-03-28,3,7,0.42857142857142855,1
20059,2021-04-04,9,10,0.9,2
20059,2021-04-11,2,18,0.1111111111111111,3
20059,2021-04-18,19,21,0.9047619047619048,4
20059,2021-04-25,13,15,0.8666666666666667,5
20059,2021-05-02,7,12,0.5833333333333334,6
20059,2021-05-09,4,9,0.4444444444444444,7
20059,2021-05-16,12,15,0.8,8
20059,2021-05-23,6,8,0.75,9
20059,2021-05-30,2,2,1,10
20061,2021-03-28,8,10,0.8,1
20061,2021-04-04,16,18,0.8888888888888888,2
20061,2021-04-11,10,17,0.5882352941176471,3
20061,2021-04-18,8,24,0.3333333333333333,4
20061,2021-04-25,12,22,0.5454545454545454,5
20061,2021-05-02,10,15,0.6666666666666666,6
20061,2021-05-09,10,13,0.7692307692307693,7
20061,2021-05-16,12,21,0.5714285714285714,8
20061,2021-05-23,9,12,0.75,9
20061,2021-05-30,9,9,1,10
20063,2021-04-04,1,1,1,2
20063,2021-04-11,2,3,0.6666666666666666,3
20063,2021-05-09,2,2,1,7
20063,2021-05-16,1,1,1,8
20063,2021-05-23,0,1,0,9
20065,2021-03-28,1,1,1,1
20065,2021-04-18,1,1,1,4
20065,2021-04-25,1,1,1,5
20067,2021-03-28,0,2,0,1
20067,2021-04-04,2,4,0.5,2
20067,2021-04-11,2,4,0.5,3
20067,2021-04-18,1,1,1,4
20067,2021-04-25,3,3,1,5
20067,2021-05-02,1,2,0.5,6
20067,2021-05-09,1,1,1,7
20067,2021-05-16,2,2,1,8
20067,2021-05-23,1,1,1,9
20067,2021-05-30,1,1,1,10
20069,2021-03-28,2,2,1,1
20069,2021-04-04,2,6,0.3333333333333333,2
20069,2021-04-11,5,5,1,3
20069,2021-04-18,0,1,0,4
20069,2021-04-25,1,3,0.3333333333333333,5
20069,2021-05-02,1,2,0.5,6
20069,2021-05-09,1,3,0.3333333333333333,7
20069,2021-05-16,4,4,1,8
20069,2021-05-23,5,5,1,9
20069,2021-05-30,0,2,0,10
20071,2021-03-28,1,1,1,1
20071,2021-04-11,0,1,0,3
20071,2021-04-18,2,2,1,4
20071,2021-04-25,0,1,0,5
20073,2021-03-28,5,5,1,1
20073,2021-04-04,1,5,0.2,2
20073,2021-04-11,4,9,0.4444444444444444,3
20073,2021-04-25,4,4,1,5
20073,2021-05-02,5,5,1,6
20073,2021-05-09,3,3,1,7
20073,2021-05-16,0,1,0,8
20073,2021-05-23,2,3,0.6666666666666666,9
20073,2021-05-30,2,3,0.6666666666666666,10
20075,2021-03-28,1,1,1,1
20075,2021-04-04,2,2,1,2
20075,2021-04-18,0,1,0,4
20075,2021-04-25,0,1,0,5
20077,2021-03-28,1,1,1,1
20077,2021-04-04,1,4,0.25,2
20077,2021-04-11,2,2,1,3
20077,2021-04-18,7,8,0.875,4
20077,2021-04-25,4,5,0.8,5
20077,2021-05-02,2,4,0.5,6
20077,2021-05-09,0,3,0,7
20077,2021-05-16,0,2,0,8
20077,2021-05-23,2,3,0.6666666666666666,9
20079,2021-03-28,18,23,0.782608695652174,1
20079,2021-04-04,20,38,0.5263157894736842,2
20079,2021-04-11,21,35,0.6,3
20079,2021-04-18,27,32,0.84375,4
20079,2021-04-25,12,22,0.5454545454545454,5
20079,2021-05-02,26,31,0.8387096774193549,6
20079,2021-05-09,11,23,0.4782608695652174,7
20079,2021-05-16,24,26,0.9230769230769231,8
20079,2021-05-23,14,19,0.7368421052631579,9
20079,2021-05-30,8,10,0.8,10
20081,2021-03-28,2,2,1,1
20081,2021-04-11,0,2,0,3
20081,2021-04-18,3,4,0.75,4
20081,2021-04-25,1,1,1,5
20081,2021-05-02,1,1,1,6
20081,2021-05-23,1,3,0.3333333333333333,9
20083,2021-03-28,1,1,1,1
20083,2021-04-04,1,1,1,2
20083,2021-04-11,2,2,1,3
20083,2021-04-18,1,1,1,4
20083,2021-04-25,1,1,1,5
20083,2021-05-16,0,1,0,8
20083,2021-05-30,2,2,1,10
20085,2021-03-28,1,1,1,1
20085,2021-04-04,6,8,0.75,2
20085,2021-04-11,10,10,1,3
20085,2021-04-18,10,12,0.8333333333333334,4
20085,2021-04-25,10,10,1,5
20085,2021-05-02,7,7,1,6
20085,2021-05-09,4,7,0.5714285714285714,7
20085,2021-05-16,3,9,0.3333333333333333,8
20085,2021-05-23,6,8,0.75,9
20085,2021-05-30,3,4,0.75,10
20087,2021-03-28,3,8,0.375,1
20087,2021-04-04,13,15,0.8666666666666667,2
20087,2021-04-11,13,13,1,3
20087,2021-04-18,3,13,0.23076923076923078,4
20087,2021-04-25,8,11,0.7272727272727273,5
20087,2021-05-02,14,14,1,6
20087,2021-05-09,15,17,0.8823529411764706,7
20087,2021-05-16,8,8,1,8
20087,2021-05-23,0,10,0,9
20087,2021-05-30,1,3,0.3333333333333333,10
20089,2021-03-28,0,1,0,1
20089,2021-04-04,4,5,0.8,2
20089,2021-04-11,2,2,1,3
20089,2021-04-18,3,3,1,4
20089,2021-05-02,1,2,0.5,6
20089,2021-05-09,2,5,0.4,7
20089,2021-05-16,0,1,0,8
20089,2021-05-23,0,2,0,9
20089,2021-05-30,0,1,0,10
20091,2021-03-28,91,150,0.6066666666666667,1
20091,2021-04-04,252,350,0.72,2
20091,2021-04-11,260,308,0.8441558441558441,3
20091,2021-04-18,281,328,0.8567073170731707,4
20091,2021-04-25,293,328,0.8932926829268293,5
20091,2021-05-02,260,305,0.8524590163934426,6
20091,2021-05-09,193,218,0.8853211009174312,7
20091,2021-05-16,239,272,0.8786764705882353,8
20091,2021-05-23,230,253,0.9090909090909091,9
20091,2021-05-30,68,75,0.9066666666666666,10
20093,2021-03-28,0,1,0,1
20093,2021-04-04,1,1,1,2
20093,2021-04-11,4,4,1,3
20093,2021-04-18,5,5,1,4
20093,2021-04-25,1,1,1,5
20093,2021-05-09,3,3,1,7
20093,2021-05-23,6,6,1,9
20095,2021-03-28,0,2,0,1
20095,2021-04-04,7,7,1,2
20095,2021-04-11,2,7,0.2857142857142857,3
20095,2021-04-18,6,6,1,4
20095,2021-04-25,2,6,0.3333333333333333,5
20095,2021-05-02,2,5,0.4,6
20095,2021-05-09,7,7,1,7
20095,2021-05-16,2,3,0.6666666666666666,8
20095,2021-05-23,5,6,0.8333333333333334,9
20097,2021-03-28,1,1,1,1
20097,2021-04-04,1,2,0.5,2
20097,2021-04-11,3,3,1,3
20097,2021-04-18,1,1,1,4
20097,2021-04-25,1,1,1,5
20097,2021-05-02,1,2,0.5,6
20097,2021-05-09,1,1,1,7
20097,2021-05-16,1,1,1,8
20097,2021-05-23,1,1,1,9
20099,2021-03-28,8,12,0.6666666666666666,1
20099,2021-04-04,11,14,0.7857142857142857,2
20099,2021-04-11,17,20,0.85,3
20099,2021-04-18,10,11,0.9090909090909091,4
20099,2021-04-25,9,17,0.5294117647058824,5
20099,2021-05-02,6,7,0.8571428571428571,6
20099,2021-05-09,12,20,0.6,7
20099,2021-05-16,11,14,0.7857142857142857,8
20099,2021-05-23,4,9,0.4444444444444444,9
20099,2021-05-30,2,2,1,10
20101,2021-05-02,2,3,0.6666666666666666,6
20101,2021-05-23,1,1,1,9
20103,2021-03-28,19,25,0.76,1
20103,2021-04-04,35,48,0.7291666666666666,2
20103,2021-04-11,22,43,0.5116279069767442,3
20103,2021-04-18,44,47,0.9361702127659575,4
20103,2021-04-25,37,44,0.8409090909090909,5
20103,2021-05-02,20,32,0.625,6
20103,2021-05-09,18,18,1,7
20103,2021-05-16,14,23,0.6086956521739131,8
20103,2021-05-23,18,22,0.8181818181818182,9
20103,2021-05-30,8,8,1,10
20105,2021-04-04,2,4,0.5,2
20105,2021-04-11,3,4,0.75,3
20105,2021-04-18,1,1,1,4
20105,2021-04-25,1,1,1,5
20105,2021-05-02,1,1,1,6
20105,2021-05-09,2,2,1,7
20105,2021-05-16,2,4,0.5,8
20105,2021-05-23,2,2,1,9
20107,2021-03-28,0,2,0,1
20107,2021-04-04,0,3,0,2
20107,2021-04-11,2,5,0.4,3
20107,2021-04-18,2,4,0.5,4
20107,2021-04-25,4,7,0.5714285714285714,5
20107,2021-05-02,1,2,0.5,6
20107,2021-05-09,0,1,0,7
20107,2021-05-16,2,6,0.3333333333333333,8
20107,2021-05-23,3,4,0.75,9
20107,2021-05-30,0,1,0,10
20109,2021-03-28,0,1,0,1
20109,2021-04-04,2,4,0.5,2
20109,2021-04-11,2,3,0.6666666666666666,3
20109,2021-04-18,2,2,1,4
20109,2021-04-25,0,1,0,5
20111,2021-03-28,14,19,0.7368421052631579,1
20111,2021-04-04,21,32,0.65625,2
20111,2021-04-11,35,40,0.875,3
20111,2021-04-18,29,32,0.90625,4
20111,2021-04-25,18,19,0.9473684210526315,5
20111,2021-05-02,18,19,0.9473684210526315,6
20111,2021-05-09,20,29,0.6896551724137931,7
20111,2021-05-16,22,28,0.7857142857142857,8
20111,2021-05-23,22,26,0.8461538461538461,9
20111,2021-05-30,6,7,0.8571428571428571,10
20113,2021-03-28,4,8,0.5,1
20113,2021-04-04,12,21,0.5714285714285714,2
20113,2021-04-11,20,30,0.6666666666666666,3
20113,2021-04-18,20,23,0.8695652173913043,4
20113,2021-04-25,12,18,0.6666666666666666,5
20113,2021-05-02,6,16,0.375,6
20113,2021-05-09,15,15,1,7
20113,2021-05-16,13,14,0.9285714285714286,8
20113,2021-05-23,8,13,0.6153846153846154,9
20113,2021-05-30,5,6,0.8333333333333334,10
20115,2021-03-28,7,7,1,1
20115,2021-04-04,5,13,0.38461538461538464,2
20115,2021-04-11,6,6,1,3
20115,2021-04-18,0,4,0,4
20115,2021-04-25,8,9,0.8888888888888888,5
20115,2021-05-02,3,7,0.42857142857142855,6
20115,2021-05-09,6,6,1,7
20115,2021-05-16,2,4,0.5,8
20115,2021-05-23,1,8,0.125,9
20115,2021-05-30,1,1,1,10
20117,2021-03-28,6,6,1,1
20117,2021-04-04,6,9,0.6666666666666666,2
20117,2021-04-11,5,9,0.5555555555555556,3
20117,2021-04-18,0,4,0,4
20117,2021-04-25,3,12,0.25,5
20117,2021-05-02,4,6,0.6666666666666666,6
20117,2021-05-09,1,5,0.2,7
20117,2021-05-16,3,5,0.6,8
20117,2021-05-23,3,5,0.6,9
20117,2021-05-30,2,2,1,10
20119,2021-03-28,0,1,0,1
20119,2021-04-11,1,2,0.5,3
20119,2021-04-25,3,4,0.75,5
20119,2021-05-02,0,1,0,6
20119,2021-05-09,1,1,1,7
20119,2021-05-16,0,1,0,8
20119,2021-05-23,3,3,1,9
20121,2021-03-28,4,9,0.4444444444444444,1
20121,2021-04-04,17,24,0.7083333333333334,2
20121,2021-04-11,7,9,0.7777777777777778,3
20121,2021-04-18,9,14,0.6428571428571429,4
20121,2021-04-25,6,10,0.6,5
20121,2021-05-02,9,11,0.8181818181818182,6
20121,2021-05-09,4,9,0.4444444444444444,7
20121,2021-05-16,9,10,0.9,8
20121,2021-05-23,8,13,0.6153846153846154,9
20121,2021-05-30,3,3,1,10
20123,2021-03-28,0,3,0,1
20123,2021-04-04,3,4,0.75,2
20123,2021-04-11,6,6,1,3
20123,2021-04-18,4,4,1,4
20123,2021-04-25,5,5,1,5
20123,2021-05-02,7,7,1,6
20123,2021-05-09,2,2,1,7
20123,2021-05-16,1,1,1,8
20123,2021-05-23,6,9,0.6666666666666666,9
20123,2021-05-30,1,1,1,10
20125,2021-03-28,8,17,0.47058823529411764,1
20125,2021-04-04,22,27,0.8148148148148148,2
20125,2021-04-11,11,27,0.4074074074074074,3
20125,2021-04-18,25,33,0.7575757575757576,4
20125,2021-04-25,6,21,0.2857142857142857,5
20125,2021-05-02,14,21,0.6666666666666666,6
20125,2021-05-09,16,25,0.64,7
20125,2021-05-16,15,30,0.5,8
20125,2021-05-23,16,22,0.7272727272727273,9
20125,2021-05-30,2,2,1,10
20127,2021-03-28,6,6,1,1
20127,2021-04-04,7,8,0.875,2
20127,2021-04-11,4,4,1,3
20127,2021-04-18,7,7,1,4
20127,2021-04-25,2,2,1,5
20127,2021-05-02,2,2,1,6
20127,2021-05-09,3,3,1,7
20127,2021-05-16,1,1,1,8
20127,2021-05-23,4,4,1,9
20129,2021-04-04,1,2,0.5,2
20129,2021-04-11,2,2,1,3
20129,2021-04-18,1,1,1,4
20129,2021-04-25,1,1,1,5
