fips,month,successes,trials,comm_mask_prop_most
2275,2020-12-01,2,8,0.25
2275,2021-01-01,3,20,0.15
2275,2021-02-01,6,14,0.42857142857142855
2275,2021-03-01,10,16,0.625
2275,2021-04-01,0,11,0
2275,2021-05-01,2,3,0.6666666666666666
2282,2020-12-01,3,4,0.75
2282,2021-01-01,4,4,1
2282,2021-02-01,4,4,1
2282,2021-03-01,1,3,0.3333333333333333
2282,2021-04-01,3,3,1
2290,2020-11-01,2,2,1
2290,2020-12-01,19,19,1
2290,2021-01-01,20,23,0.8695652173913043
2290,2021-02-01,22,23,0.9565217391304348
2290,2021-03-01,7,8,0.875
2290,2021-04-01,7,12,0.5833333333333334
2290,2021-05-01,1,11,0.09090909090909091
4001,2020-11-01,34,40,0.85
4001,2020-12-01,144,188,0.7659574468085106
4001,2021-01-01,132,200,0.66
4001,2021-02-01,149,182,0.8186813186813187
4001,2021-03-01,140,199,0.7035175879396985
4001,2021-04-01,99,142,0.6971830985915493
4001,2021-05-01,54,76,0.7105263157894737
4003,2020-11-01,110,143,0.7692307692307693
4003,2020-12-01,654,855,0.7649122807017544
4003,2021-01-01,657,835,0.7868263473053893
4003,2021-02-01,474,583,0.8130360205831904
4003,2021-03-01,471,666,0.7072072072072072
4003,2021-04-01,362,546,0.663003663003663
4003,2021-05-01,173,369,0.46883468834688347
4005,2020-11-01,29,53,0.5471698113207547
4005,2020-12-01,230,288,0.7986111111111112
4005,2021-01-01,275,348,0.7902298850574713
4005,2021-02-01,188,232,0.8103448275862069
4005,2021-03-01,207,270,0.7666666666666667
4005,2021-04-01,167,226,0.7389380530973452
4005,2021-05-01,57,137,0.41605839416058393
4007,2020-11-01,13,18,0.7222222222222222
4007,2020-12-01,86,126,0.6825396825396826
4007,2021-01-01,107,158,0.6772151898734177
4007,2021-02-01,84,131,0.6412213740458015
4007,2021-03-01,78,128,0.609375
4007,2021-04-01,38,85,0.4470588235294118
4007,2021-05-01,19,61,0.3114754098360656
4009,2020-11-01,9,44,0.20454545454545456
4009,2020-12-01,74,157,0.4713375796178344
4009,2021-01-01,70,172,0.4069767441860465
4009,2021-02-01,28,108,0.25925925925925924
4009,2021-03-01,35,106,0.330188679245283
4009,2021-04-01,27,88,0.3068181818181818
4009,2021-05-01,8,48,0.16666666666666666
4011,2020-11-01,4,6,0.6666666666666666
4011,2020-12-01,26,44,0.5909090909090909
4011,2021-01-01,24,47,0.5106382978723404
4011,2021-02-01,14,35,0.4
4011,2021-03-01,23,32,0.71875
4011,2021-04-01,5,25,0.2
4011,2021-05-01,0,12,0
4012,2020-11-01,9,16,0.5625
4012,2020-12-01,57,86,0.6627906976744186
4012,2021-01-01,54,89,0.6067415730337079
4012,2021-02-01,32,72,0.4444444444444444
4012,2021-03-01,34,73,0.4657534246575342
4012,2021-04-01,32,45,0.7111111111111111
4012,2021-05-01,11,26,0.4230769230769231
4013,2020-11-01,2030,2549,0.7963907414672421
4013,2020-12-01,10095,12081,0.8356096349639931
4013,2021-01-01,10147,12152,0.8350065832784727
4013,2021-02-01,7746,9225,0.8396747967479675
4013,2021-03-01,7803,9670,0.806928645294726
4013,2021-04-01,5596,8148,0.6867943053510064
4013,2021-05-01,3622,6613,0.5477090579162256
4015,2020-11-01,69,126,0.5476190476190477
4015,2020-12-01,404,677,0.5967503692762186
4015,2021-01-01,398,714,0.5574229691876751
4015,2021-02-01,293,552,0.5307971014492754
4015,2021-03-01,255,585,0.4358974358974359
4015,2021-04-01,195,453,0.4304635761589404
4015,2021-05-01,64,251,0.2549800796812749
4017,2020-11-01,27,50,0.54
4017,2020-12-01,164,261,0.6283524904214559
4017,2021-01-01,171,282,0.6063829787234043
4017,2021-02-01,132,216,0.6111111111111112
4017,2021-03-01,127,213,0.596244131455399
4017,2021-04-01,80,183,0.4371584699453552
4017,2021-05-01,47,108,0.4351851851851852
4019,2020-11-01,889,1050,0.8466666666666667
4019,2020-12-01,5339,6097,0.8756765622437265
4019,2021-01-01,5376,6170,0.8713128038897893
4019,2021-02-01,4040,4543,0.8892802113141096
4019,2021-03-01,4296,4965,0.8652567975830816
4019,2021-04-01,3316,4120,0.8048543689320389
4019,2021-05-01,1890,2623,0.720548989706443
4021,2020-11-01,230,293,0.7849829351535836
4021,2020-12-01,1130,1418,0.7968970380818053
4021,2021-01-01,1158,1428,0.8109243697478992
4021,2021-02-01,809,1064,0.7603383458646616
4021,2021-03-01,829,1095,0.7570776255707763
4021,2021-04-01,550,908,0.6057268722466961
4021,2021-05-01,326,760,0.42894736842105263
4023,2020-11-01,23,27,0.8518518518518519
4023,2020-12-01,158,179,0.88268156424581
4023,2021-01-01,244,270,0.9037037037037037
4023,2021-02-01,177,199,0.8894472361809045
4023,2021-03-01,201,211,0.95260663507109
4023,2021-04-01,156,187,0.8342245989304813
4023,2021-05-01,81,110,0.7363636363636363
4025,2020-11-01,72,131,0.549618320610687
4025,2020-12-01,465,780,0.5961538461538461
4025,2021-01-01,441,770,0.5727272727272728
4025,2021-02-01,340,626,0.5431309904153354
4025,2021-03-01,294,588,0.5
4025,2021-04-01,183,528,0.3465909090909091
4025,2021-05-01,101,380,0.2657894736842105
4027,2020-11-01,88,96,0.9166666666666666
4027,2020-12-01,533,601,0.8868552412645591
4027,2021-01-01,523,593,0.8819561551433389
4027,2021-02-01,363,426,0.852112676056338
4027,2021-03-01,361,411,0.878345498783455
4027,2021-04-01,294,364,0.8076923076923077
4027,2021-05-01,114,178,0.6404494382022472
5001,2020-11-01,9,13,0.6923076923076923
5001,2020-12-01,27,41,0.6585365853658537
5001,2021-01-01,52,73,0.7123287671232876
5001,2021-02-01,26,36,0.7222222222222222
5001,2021-03-01,32,40,0.8
5001,2021-04-01,14,30,0.4666666666666667
5001,2021-05-01,8,24,0.3333333333333333
5003,2020-11-01,4,7,0.5714285714285714
5003,2020-12-01,21,62,0.3387096774193548
5003,2021-01-01,19,42,0.4523809523809524
5003,2021-02-01,9,46,0.1956521739130435
5003,2021-03-01,17,29,0.5862068965517241
5003,2021-04-01,4,30,0.13333333333333333
5003,2021-05-01,7,26,0.2692307692307692
5005,2020-11-01,18,33,0.5454545454545454
5005,2020-12-01,104,217,0.4792626728110599
5005,2021-01-01,138,242,0.5702479338842975
5005,2021-02-01,81,166,0.4879518072289157
5005,2021-03-01,95,176,0.5397727272727273
5005,2021-04-01,43,168,0.25595238095238093
5005,2021-05-01,17,110,0.15454545454545454
5007,2020-11-01,174,240,0.725
5007,2020-12-01,971,1260,0.7706349206349207
5007,2021-01-01,964,1216,0.7927631578947368
5007,2021-02-01,698,874,0.7986270022883295
5007,2021-03-01,671,975,0.6882051282051282
5007,2021-04-01,493,848,0.5813679245283019
5007,2021-05-01,195,527,0.3700189753320683
5009,2020-11-01,21,47,0.44680851063829785
5009,2020-12-01,74,177,0.4180790960451977
5009,2021-01-01,77,162,0.47530864197530864
5009,2021-02-01,79,140,0.5642857142857143
5009,2021-03-01,59,138,0.427536231884058
5009,2021-04-01,17,119,0.14285714285714285
5009,2021-05-01,9,82,0.10975609756097561
5011,2020-11-01,1,8,0.125
5011,2020-12-01,17,29,0.5862068965517241
5011,2021-01-01,31,35,0.8857142857142857
5011,2021-02-01,18,23,0.782608695652174
5011,2021-03-01,13,21,0.6190476190476191
5011,2021-04-01,9,19,0.47368421052631576
5011,2021-05-01,1,6,0.16666666666666666
5013,2020-11-01,0,1,0
5013,2020-12-01,6,12,0.5
5013,2021-01-01,7,7,1
5013,2021-02-01,4,10,0.4
5013,2021-03-01,2,11,0.18181818181818182
5013,2021-04-01,0,7,0
5013,2021-05-01,0,4,0
5015,2020-11-01,18,26,0.6923076923076923
5015,2020-12-01,104,148,0.7027027027027027
5015,2021-01-01,72,131,0.549618320610687
5015,2021-02-01,63,94,0.6702127659574468
5015,2021-03-01,71,126,0.5634920634920635
5015,2021-04-01,29,83,0.3493975903614458
5015,2021-05-01,16,67,0.23880597014925373
5017,2020-11-01,0,1,0
5017,2020-12-01,15,29,0.5172413793103449
5017,2021-01-01,18,28,0.6428571428571429
5017,2021-02-01,12,20,0.6
5017,2021-03-01,10,24,0.4166666666666667
5017,2021-04-01,10,21,0.47619047619047616
5017,2021-05-01,5,13,0.38461538461538464
5019,2020-11-01,9,18,0.5
5019,2020-12-01,36,70,0.5142857142857142
5019,2021-01-01,45,62,0.7258064516129032
5019,2021-02-01,69,80,0.8625
5019,2021-03-01,34,74,0.4594594594594595
5019,2021-04-01,21,50,0.42
5019,2021-05-01,3,33,0.09090909090909091
5021,2020-11-01,1,10,0.1
5021,2020-12-01,27,47,0.574468085106383
5021,2021-01-01,22,73,0.3013698630136986
5021,2021-02-01,10,32,0.3125
5021,2021-03-01,11,39,0.28205128205128205
5021,2021-04-01,4,36,0.1111111111111111
5021,2021-05-01,1,17,0.058823529411764705
5023,2020-11-01,5,15,0.3333333333333333
5023,2020-12-01,46,96,0.4791666666666667
5023,2021-01-01,63,89,0.7078651685393258
5023,2021-02-01,54,80,0.675
5023,2021-03-01,31,65,0.47692307692307695
5023,2021-04-01,21,51,0.4117647058823529
5023,2021-05-01,5,31,0.16129032258064516
5025,2020-11-01,4,4,1
5025,2020-12-01,12,15,0.8
5025,2021-01-01,13,24,0.5416666666666666
5025,2021-02-01,9,16,0.5625
5025,2021-03-01,8,14,0.5714285714285714
5025,2021-04-01,7,14,0.5
5025,2021-05-01,4,6,0.6666666666666666
5027,2020-11-01,3,11,0.2727272727272727
5027,2020-12-01,49,69,0.7101449275362319
5027,2021-01-01,47,66,0.7121212121212122
5027,2021-02-01,23,53,0.4339622641509434
5027,2021-03-01,19,51,0.37254901960784315
5027,2021-04-01,14,52,0.2692307692307692
5027,2021-05-01,5,25,0.2
5029,2020-11-01,9,14,0.6428571428571429
5029,2020-12-01,58,81,0.7160493827160493
5029,2021-01-01,51,72,0.7083333333333334
5029,2021-02-01,29,49,0.5918367346938775
5029,2021-03-01,40,63,0.6349206349206349
5029,2021-04-01,19,54,0.35185185185185186
5029,2021-05-01,4,30,0.13333333333333333
5031,2020-11-01,48,101,0.4752475247524752
5031,2020-12-01,345,524,0.6583969465648855
5031,2021-01-01,304,471,0.6454352441613588
5031,2021-02-01,230,349,0.6590257879656161
5031,2021-03-01,197,372,0.5295698924731183
5031,2021-04-01,76,267,0.2846441947565543
5031,2021-05-01,38,177,0.21468926553672316
5033,2020-11-01,38,62,0.6129032258064516
5033,2020-12-01,194,293,0.6621160409556314
5033,2021-01-01,215,292,0.7363013698630136
5033,2021-02-01,165,213,0.7746478873239436
5033,2021-03-01,134,227,0.5903083700440529
5033,2021-04-01,47,179,0.26256983240223464
5033,2021-05-01,17,97,0.17525773195876287
5035,2020-11-01,21,24,0.875
5035,2020-12-01,88,102,0.8627450980392157
5035,2021-01-01,100,120,0.8333333333333334
5035,2021-02-01,64,75,0.8533333333333334
5035,2021-03-01,66,91,0.7252747252747253
5035,2021-04-01,49,74,0.6621621621621622
5035,2021-05-01,22,55,0.4
5037,2020-11-01,6,11,0.5454545454545454
5037,2020-12-01,33,52,0.6346153846153846
5037,2021-01-01,15,43,0.3488372093023256
5037,2021-02-01,17,34,0.5
5037,2021-03-01,24,34,0.7058823529411765
5037,2021-04-01,19,37,0.5135135135135135
5037,2021-05-01,1,22,0.045454545454545456
5039,2020-11-01,3,3,1
5039,2020-12-01,8,22,0.36363636363636365
5039,2021-01-01,14,19,0.7368421052631579
5039,2021-02-01,13,17,0.7647058823529411
5039,2021-03-01,9,12,0.75
5039,2021-04-01,4,11,0.36363636363636365
5039,2021-05-01,1,2,0.5
5041,2020-11-01,9,9,1
5041,2020-12-01,23,27,0.8518518518518519
5041,2021-01-01,27,44,0.6136363636363636
5041,2021-02-01,19,28,0.6785714285714286
5041,2021-03-01,12,22,0.5454545454545454
5041,2021-04-01,12,18,0.6666666666666666
5041,2021-05-01,4,13,0.3076923076923077
5043,2020-11-01,11,13,0.8461538461538461
5043,2020-12-01,21,38,0.5526315789473685
5043,2021-01-01,41,57,0.7192982456140351
5043,2021-02-01,10,41,0.24390243902439024
5043,2021-03-01,3,28,0.10714285714285714
5043,2021-04-01,12,22,0.5454545454545454
5043,2021-05-01,6,20,0.3
5045,2020-11-01,56,68,0.8235294117647058
5045,2020-12-01,332,437,0.7597254004576659
5045,2021-01-01,337,447,0.7539149888143176
5045,2021-02-01,280,354,0.7909604519774012
5045,2021-03-01,240,334,0.718562874251497
5045,2021-04-01,119,286,0.4160839160839161
5045,2021-05-01,58,170,0.3411764705882353
5047,2020-11-01,11,12,0.9166666666666666
5047,2020-12-01,49,86,0.5697674418604651
5047,2021-01-01,58,82,0.7073170731707317
5047,2021-02-01,31,62,0.5
5047,2021-03-01,42,67,0.6268656716417911
5047,2021-04-01,8,39,0.20512820512820512
5047,2021-05-01,3,28,0.10714285714285714
5049,2020-11-01,4,8,0.5
5049,2020-12-01,14,34,0.4117647058823529
5049,2021-01-01,21,37,0.5675675675675675
5049,2021-02-01,15,26,0.5769230769230769
5049,2021-03-01,12,43,0.27906976744186046
5049,2021-04-01,3,25,0.12
5049,2021-05-01,0,12,0
5051,2020-11-01,60,81,0.7407407407407407
5051,2020-12-01,322,428,0.7523364485981309
5051,2021-01-01,349,466,0.7489270386266095
5051,2021-02-01,268,346,0.7745664739884393
5051,2021-03-01,250,376,0.6648936170212766
5051,2021-04-01,139,285,0.48771929824561405
5051,2021-05-01,39,185,0.21081081081081082
5053,2020-11-01,2,8,0.25
5053,2020-12-01,37,50,0.74
5053,2021-01-01,30,53,0.5660377358490566
5053,2021-02-01,27,41,0.6585365853658537
5053,2021-03-01,14,34,0.4117647058823529
5053,2021-04-01,20,34,0.5882352941176471
5053,2021-05-01,0,23,0
5055,2020-11-01,16,32,0.5
5055,2020-12-01,119,225,0.5288888888888889
5055,2021-01-01,102,175,0.5828571428571429
5055,2021-02-01,81,155,0.5225806451612903
5055,2021-03-01,66,155,0.4258064516129032
5055,2021-04-01,42,133,0.3157894736842105
5055,2021-05-01,9,73,0.1232876712328767
5057,2020-11-01,9,12,0.75
5057,2020-12-01,36,66,0.5454545454545454
5057,2021-01-01,56,79,0.7088607594936709
5057,2021-02-01,21,50,0.42
5057,2021-03-01,24,53,0.4528301886792453
5057,2021-04-01,9,44,0.20454545454545456
5057,2021-05-01,5,21,0.23809523809523808
5059,2020-11-01,4,13,0.3076923076923077
5059,2020-12-01,51,104,0.49038461538461536
5059,2021-01-01,56,90,0.6222222222222222
5059,2021-02-01,32,67,0.47761194029850745
5059,2021-03-01,41,78,0.5256410256410257
5059,2021-04-01,35,63,0.5555555555555556
5059,2021-05-01,13,34,0.38235294117647056
5061,2020-11-01,0,5,0
5061,2020-12-01,46,62,0.7419354838709677
5061,2021-01-01,20,46,0.43478260869565216
5061,2021-02-01,21,37,0.5675675675675675
5061,2021-03-01,8,39,0.20512820512820512
5061,2021-04-01,8,35,0.22857142857142856
5061,2021-05-01,5,24,0.20833333333333334
5063,2020-11-01,17,23,0.7391304347826086
5063,2020-12-01,56,141,0.3971631205673759
5063,2021-01-01,64,117,0.5470085470085471
5063,2021-02-01,77,115,0.6695652173913044
5063,2021-03-01,46,94,0.48936170212765956
5063,2021-04-01,26,94,0.2765957446808511
5063,2021-05-01,5,52,0.09615384615384616
5065,2020-11-01,1,9,0.1111111111111111
5065,2020-12-01,37,64,0.578125
5065,2021-01-01,44,67,0.6567164179104478
5065,2021-02-01,17,43,0.3953488372093023
5065,2021-03-01,21,45,0.4666666666666667
5065,2021-04-01,7,42,0.16666666666666666
5065,2021-05-01,3,21,0.14285714285714285
5067,2020-11-01,11,15,0.7333333333333333
5067,2020-12-01,21,39,0.5384615384615384
5067,2021-01-01,27,46,0.5869565217391305
5067,2021-02-01,29,33,0.8787878787878788
5067,2021-03-01,16,36,0.4444444444444444
5067,2021-04-01,12,21,0.5714285714285714
5067,2021-05-01,2,14,0.14285714285714285
5069,2020-11-01,23,31,0.7419354838709677
5069,2020-12-01,148,200,0.74
5069,2021-01-01,149,187,0.7967914438502673
5069,2021-02-01,130,147,0.8843537414965986
5069,2021-03-01,100,133,0.7518796992481203
5069,2021-04-01,69,123,0.5609756097560976
5069,2021-05-01,31,73,0.4246575342465753
5071,2020-11-01,12,19,0.631578947368421
5071,2020-12-01,52,86,0.6046511627906976
5071,2021-01-01,33,76,0.4342105263157895
5071,2021-02-01,51,74,0.6891891891891891
5071,2021-03-01,20,63,0.31746031746031744
5071,2021-04-01,19,51,0.37254901960784315
5071,2021-05-01,9,35,0.2571428571428571
5073,2020-11-01,0,3,0
5073,2020-12-01,13,18,0.7222222222222222
5073,2021-01-01,13,19,0.6842105263157895
5073,2021-02-01,5,15,0.3333333333333333
5073,2021-03-01,7,13,0.5384615384615384
5073,2021-04-01,3,12,0.25
5073,2021-05-01,1,6,0.16666666666666666
5075,2020-11-01,9,18,0.5
5075,2020-12-01,47,84,0.5595238095238095
5075,2021-01-01,48,87,0.5517241379310345
5075,2021-02-01,29,58,0.5
5075,2021-03-01,26,73,0.3561643835616438
5075,2021-04-01,12,56,0.21428571428571427
5075,2021-05-01,6,34,0.17647058823529413
5077,2020-11-01,3,3,1
5077,2020-12-01,8,11,0.7272727272727273
5077,2021-01-01,11,14,0.7857142857142857
5077,2021-02-01,6,9,0.6666666666666666
5077,2021-03-01,10,11,0.9090909090909091
5077,2021-04-01,7,9,0.7777777777777778
5077,2021-05-01,0,4,0
5079,2020-11-01,3,6,0.5
5079,2020-12-01,21,28,0.75
5079,2021-01-01,21,29,0.7241379310344828
5079,2021-02-01,11,22,0.5
5079,2021-03-01,4,18,0.2222222222222222
5079,2021-04-01,12,18,0.6666666666666666
5079,2021-05-01,1,4,0.25
5081,2020-11-01,4,12,0.3333333333333333
5081,2020-12-01,13,38,0.34210526315789475
5081,2021-01-01,11,30,0.36666666666666664
5081,2021-02-01,23,35,0.6571428571428571
5081,2021-03-01,12,26,0.46153846153846156
5081,2021-04-01,8,30,0.26666666666666666
5081,2021-05-01,3,26,0.11538461538461539
5083,2020-11-01,19,24,0.7916666666666666
5083,2020-12-01,68,113,0.6017699115044248
5083,2021-01-01,71,120,0.5916666666666667
5083,2021-02-01,41,69,0.5942028985507246
5083,2021-03-01,42,88,0.4772727272727273
5083,2021-04-01,13,56,0.23214285714285715
5083,2021-05-01,8,35,0.22857142857142856
5085,2020-11-01,34,52,0.6538461538461539
5085,2020-12-01,191,282,0.6773049645390071
5085,2021-01-01,180,249,0.7228915662650602
5085,2021-02-01,132,192,0.6875
5085,2021-03-01,111,179,0.6201117318435754
5085,2021-04-01,78,182,0.42857142857142855
5085,2021-05-01,14,96,0.14583333333333334
5087,2020-11-01,12,12,1
5087,2020-12-01,33,65,0.5076923076923077
5087,2021-01-01,38,50,0.76
5087,2021-02-01,36,43,0.8372093023255814
5087,2021-03-01,33,48,0.6875
5087,2021-04-01,20,31,0.6451612903225806
5087,2021-05-01,8,37,0.21621621621621623
5089,2020-11-01,9,13,0.6923076923076923
5089,2020-12-01,40,77,0.5194805194805194
5089,2021-01-01,56,87,0.6436781609195402
5089,2021-02-01,43,65,0.6615384615384615
5089,2021-03-01,18,58,0.3103448275862069
5089,2021-04-01,10,64,0.15625
5089,2021-05-01,10,28,0.35714285714285715
5091,2020-11-01,29,49,0.5918367346938775
5091,2020-12-01,79,178,0.4438202247191011
5091,2021-01-01,87,164,0.5304878048780488
5091,2021-02-01,78,143,0.5454545454545454
5091,2021-03-01,45,123,0.36585365853658536
5091,2021-04-01,19,107,0.17757009345794392
5091,2021-05-01,11,70,0.15714285714285714
5093,2020-11-01,13,36,0.3611111111111111
5093,2020-12-01,79,119,0.6638655462184874
5093,2021-01-01,68,124,0.5483870967741935
5093,2021-02-01,54,87,0.6206896551724138
5093,2021-03-01,44,91,0.4835164835164835
5093,2021-04-01,13,74,0.17567567567567569
5093,2021-05-01,15,41,0.36585365853658536
5095,2020-11-01,0,2,0
5095,2020-12-01,8,17,0.47058823529411764
5095,2021-01-01,25,37,0.6756756756756757
5095,2021-02-01,4,14,0.2857142857142857
5095,2021-03-01,12,19,0.631578947368421
5095,2021-04-01,11,15,0.7333333333333333
5095,2021-05-01,6,10,0.6
5097,2020-11-01,7,8,0.875
5097,2020-12-01,3,26,0.11538461538461539
5097,2021-01-01,22,32,0.6875
5097,2021-02-01,5,13,0.38461538461538464
5097,2021-03-01,10,25,0.4
5097,2021-04-01,2,18,0.1111111111111111
5097,2021-05-01,0,12,0
5099,2020-11-01,3,6,0.5
5099,2020-12-01,10,25,0.4
5099,2021-01-01,22,32,0.6875
5099,2021-02-01,12,21,0.5714285714285714
5099,2021-03-01,11,25,0.44
5099,2021-04-01,2,23,0.08695652173913043
5099,2021-05-01,1,6,0.16666666666666666
5101,2020-11-01,6,6,1
5101,2020-12-01,15,32,0.46875
5101,2021-01-01,30,42,0.7142857142857143
5101,2021-02-01,20,28,0.7142857142857143
5101,2021-03-01,12,27,0.4444444444444444
5101,2021-04-01,13,26,0.5
5101,2021-05-01,3,11,0.2727272727272727
5103,2020-11-01,5,15,0.3333333333333333
5103,2020-12-01,49,79,0.620253164556962
5103,2021-01-01,65,97,0.6701030927835051
5103,2021-02-01,36,59,0.6101694915254238
5103,2021-03-01,34,59,0.576271186440678
5103,2021-04-01,25,52,0.4807692307692308
5103,2021-05-01,5,17,0.29411764705882354
5105,2020-11-01,0,7,0
5105,2020-12-01,33,44,0.75
5105,2021-01-01,20,29,0.6896551724137931
5105,2021-02-01,23,28,0.8214285714285714
5105,2021-03-01,25,25,1
5105,2021-04-01,16,35,0.45714285714285713
5105,2021-05-01,3,10,0.3
5107,2020-11-01,8,9,0.8888888888888888
5107,2020-12-01,34,39,0.8717948717948718
5107,2021-01-01,38,49,0.7755102040816326
5107,2021-02-01,17,30,0.5666666666666667
5107,2021-03-01,24,27,0.8888888888888888
5107,2021-04-01,8,23,0.34782608695652173
5107,2021-05-01,17,20,0.85
5109,2020-11-01,3,9,0.3333333333333333
5109,2020-12-01,5,21,0.23809523809523808
5109,2021-01-01,10,30,0.3333333333333333
5109,2021-02-01,10,18,0.5555555555555556
5109,2021-03-01,9,21,0.42857142857142855
5109,2021-04-01,2,22,0.09090909090909091
5109,2021-05-01,4,11,0.36363636363636365
5111,2020-11-01,2,23,0.08695652173913043
5111,2020-12-01,49,89,0.550561797752809
5111,2021-01-01,58,94,0.6170212765957447
5111,2021-02-01,57,78,0.7307692307692307
5111,2021-03-01,30,69,0.43478260869565216
5111,2021-04-01,20,61,0.32786885245901637
5111,2021-05-01,3,37,0.08108108108108109
5113,2020-11-01,11,18,0.6111111111111112
5113,2020-12-01,28,88,0.3181818181818182
5113,2021-01-01,34,90,0.37777777777777777
5113,2021-02-01,18,75,0.24
5113,2021-03-01,21,64,0.328125
5113,2021-04-01,9,55,0.16363636363636364
5113,2021-05-01,6,33,0.18181818181818182
5115,2020-11-01,29,47,0.6170212765957447
5115,2020-12-01,157,223,0.7040358744394619
5115,2021-01-01,163,223,0.7309417040358744
5115,2021-02-01,138,186,0.7419354838709677
5115,2021-03-01,80,174,0.45977011494252873
5115,2021-04-01,57,158,0.36075949367088606
5115,2021-05-01,28,107,0.2616822429906542
5117,2020-11-01,0,3,0
5117,2020-12-01,16,23,0.6956521739130435
5117,2021-01-01,13,27,0.48148148148148145
5117,2021-02-01,18,27,0.6666666666666666
5117,2021-03-01,2,11,0.18181818181818182
5117,2021-04-01,4,19,0.21052631578947367
5117,2021-05-01,1,5,0.2
5119,2020-11-01,215,254,0.8464566929133859
5119,2020-12-01,1153,1413,0.8159943382873319
5119,2021-01-01,1279,1530,0.8359477124183007
