"fips","month","mask_grocery_very_prop","mask_grocery_some_prop","mask_grocery_very_suc","mask_grocery_some_suc","total_obs","mask_grocery_some_only_prop","mask_grocery_notso_only_prop","mask_grocery_notatall_only_prop"
41043,2021-03-01,0.922284597418842,0.937446523651303,98,99,99,0.0151619262324613,0.000171215146136896,0
41043,2021-04-01,0.795648682869582,0.812354981830907,40,41,44,0.016706298961325,0.0173404156758592,0.0464356670063719
41043,2021-05-01,0.848559487412516,0.929793926773634,34,38,39,0.0812344393611184,0.0137995385300904,0
41043,2021-06-01,0.629570030044072,0.778498413972918,21,25,32,0.148928383928846,0.0658401972938273,0.0721401880291351
41045,2020-06-01,0.608901166359728,0.845227133210557,6,9,10,0.236325966850829,0.0787753222836095,0
41045,2020-07-01,0.683451723230727,0.728466193107076,13,14,15,0.0450144698763483,0,0.0450144698763483
41045,2020-08-01,0.651995089011663,0.802516881522405,9,10,10,0.150521792510742,0,0
41045,2020-09-01,0.504162062615101,0.630202578268876,4,5,5,0.126040515653775,0,0
41045,2020-10-01,0.773480662983424,0.773480662983424,4,4,4,0,0,0
41045,2020-11-01,0.773480662983424,0.773480662983424,7,7,7,0,0,0
41045,2020-12-01,0.773480662983424,0.848741559238795,14,15,16,0.075260896255371,0.075260896255371,0
41045,2021-01-01,0.939287906691219,0.939287906691219,8,8,8,0,0,0
41045,2021-02-01,0.780724370779618,0.924002455494166,9,10,10,0.143278084714548,0,0
41045,2021-03-01,0.74244935543278,0.778268876611417,9,10,10,0.035819521178637,0,0
41045,2021-04-01,0.780724370779618,0.780724370779618,7,7,7,0,0,0
41045,2021-05-01,0.694812768569673,0.852363413136892,6,7,8,0.157550644567219,0.071639042357274,0
41045,2021-06-01,0.143278084714548,0.563413136893799,1,3,4,0.420135052179251,0,0.210067526089625
41047,2020-06-01,0.715916365871609,0.795036184671636,146,164,197,0.0791198188000271,0.0818130416346117,0.0813502288145135
41047,2020-07-01,0.846518359227463,0.887453602340399,229,241,254,0.040935243112936,0.0374945112620504,0.0265197617350422
41047,2020-08-01,0.872626658382253,0.920391885408436,158,167,175,0.0477652270261831,0.0169473382306143,0.0251667321597561
41047,2020-09-01,0.868414537651346,0.881723376924832,119,121,126,0.0133088392734857,0.00845505269900221,0.0340638095121741
41047,2020-10-01,0.837144450688698,0.899953269886256,69,74,75,0.0628088191975583,0,0.0146863890144526
41047,2020-11-01,0.833123451139892,0.892598896019659,93,99,102,0.0594754448797669,0.00771708632141353,0.0167548641764613
41047,2020-12-01,0.914571110436561,0.932892878321265,149,152,155,0.0183217678847038,0.0159678842653198,0.00658375380254844
41047,2021-01-01,0.923477716310757,0.943884513707852,277,282,286,0.0204067973970951,0.005693019690674,0.0135759246298872
41047,2021-02-01,0.892622213262963,0.912919724732115,195,199,202,0.0202975114691523,0.0040102378654417,0.0108429962432888
41047,2021-03-01,0.946828901477017,0.970957808801256,238,244,245,0.0241289073242391,0.0028183508996674,0
41047,2021-04-01,0.857223258350276,0.894266275115477,115,121,126,0.0370430167652016,0.0217295800169976,0.0263153613165218
41047,2021-05-01,0.849321721015486,0.922201220577575,128,138,144,0.0728794995620889,0.0107234921139115,0.0306685581721315
41047,2021-06-01,0.844205526438499,0.886450477714692,80,85,89,0.0422449512761926,0.0157128371243919,0.0376678459002869
41049,2020-06-01,0.549464437400293,0.550293160958832,3,3,6,0.00082872355853896,0.112126297470321,0.223838233161373
41049,2020-07-01,0.886257691590526,0.979862017527501,6,7,7,0.0936043259369755,0,0
41049,2020-08-01,0.65255764808254,0.655230281558828,5,5,5,0.00267263347628814,0,0
41049,2020-09-01,0.64963639753869,0.64963639753869,2,2,2,0,0,0
41049,2020-10-01,0.314935670333768,0.314935670333768,1,1,1,0,0,0
41049,2020-11-01,0.647523152464415,0.650009323140032,4,4,4,0.00248617067561688,0,0
41049,2020-12-01,0.345329106843184,0.347380197650568,1,1,1,0.00205109080738392,0,0
41049,2021-01-01,0.980765644946139,0.981434998589574,8,8,8,0.000669353643435314,0.000191243898124375,0.000286865847186563
41049,2021-02-01,0.00885698303188513,0.00885698303188513,0,0,0,0,0,0.00102554540369196
41049,2021-03-01,0.237740070855864,0.547081857169493,1,2,2,0.30934178631363,0,0.00093231400335633
41049,2021-04-01,0.575610665672197,0.575610665672197,2,2,2,0,0,0
41049,2021-05-01,0.00745851202685064,0.0130523960469886,0,0,2,0.00559388402013798,0.640126794704455,0
41049,2021-06-01,0.119522655230281,0.23121387283237,1,3,4,0.111691217602088,0,0.121014357635651
41051,2020-06-01,0.869753736145461,0.908354769107707,718,745,778,0.0386010329622452,0.0323741480068242,0.0198968977485707
41051,2020-07-01,0.935400684225507,0.946228367730525,830,839,853,0.0108276835050186,0.00672761227033007,0.0120818296471221
41051,2020-08-01,0.933946505569751,0.953917441448654,645,656,665,0.0199709358789026,0.0078073016396336,0.00618347073178885
41051,2020-09-01,0.934608395292034,0.95001510629985,458,465,472,0.0154067110078164,0.00726737167415133,0.00831022085259372
41051,2020-10-01,0.94064489693313,0.963443086126235,256,261,262,0.0227981891931044,0,0.00378924764169031
41051,2020-11-01,0.93342622905126,0.948498647983914,398,403,410,0.0150724189326536,0.00228288321847644,0.01180099813268
41051,2020-12-01,0.930086852282207,0.941977496318269,528,534,542,0.0118906440360616,0.00557956494887806,0.00975610692059603
41051,2021-01-01,0.944410204029439,0.957271304794131,528,533,538,0.0128611007646915,0.00175305016125712,0.0068353582127983
41051,2021-02-01,0.926219751721784,0.937736934252187,410,416,419,0.0115171825304028,0,0.0139981374557646
41051,2021-03-01,0.938866573081567,0.954199153541686,725,735,742,0.0153325804601194,0.00278308809834233,0.00882740633910888
41051,2021-04-01,0.946487074424006,0.962318422531029,416,420,422,0.0158313481070235,0.00167744458930899,0.00320934800351914
41051,2021-05-01,0.892139020496507,0.937688569359076,352,371,378,0.0455495488625697,0.0076097440036423,0.00930090436870096
41051,2021-06-01,0.85116726942187,0.922199355145794,248,265,277,0.0710320857239239,0.0221308598745887,0.0212291070135138
41053,2020-06-01,0.735603522944908,0.760953977733565,35,36,45,0.0253504547886569,0.0594789480182734,0.155070222785015
41053,2020-07-01,0.797996692638004,0.888017619564721,47,52,57,0.0900209269267175,0.0380980874498591,0.0514370772797737
41053,2020-08-01,0.87687986171132,0.928907889862943,44,47,49,0.0520280281516235,0,0.0486448944314112
41053,2020-09-01,0.938292205386905,0.958118286208171,28,29,29,0.0198260808212653,0,0
41053,2020-10-01,0.879656747746633,0.879656747746633,21,21,23,0,0.038915915545129,0.0569304852450918
41053,2020-11-01,0.951969378935668,0.964909248055313,26,26,26,0.0129398691196444,0,0
41053,2020-12-01,0.964909248055313,0.964909248055313,37,37,37,0,0,0
41053,2021-01-01,0.963260896406961,0.963260896406961,73,73,74,0,0.0108099765403136,0
41053,2021-02-01,0.9019687615755,0.924179837016913,48,50,53,0.0222110754414125,0.0242607111989134,0.038915915545129
41053,2021-03-01,0.947365764251796,0.975843642713624,85,88,90,0.028477878461827,0,0.0240575796595058
41053,2021-04-01,0.881654130969585,0.957825481099956,41,43,44,0.0761713501303715,0,0.0198260808212653
41053,2021-05-01,0.792645868488563,0.838558944176919,30,32,35,0.0459130756883565,0.0316280473583843,0.0663236887955986
41053,2021-06-01,0.812132009242761,0.812132009242761,16,16,19,0,0.0813292646358454,0.05559416506447
41055,2020-08-01,0.8513986013986,0.8513986013986,5,5,5,0,0,0
41055,2020-09-01,0.153846153846153,0.153846153846153,1,1,1,0,0,0
41055,2020-11-01,0.652972027972027,0.652972027972027,3,3,3,0,0,0
41055,2020-12-01,0.652972027972027,0.652972027972027,2,2,2,0,0,0
41055,2021-02-01,0.298076923076923,0.298076923076923,1,1,1,0,0,0
41055,2021-03-01,0.496503496503496,0.496503496503496,4,4,4,0,0,0
41057,2020-06-01,0.627249020152454,0.84342499151313,15,17,20,0.216175971360676,0.0622781841187544,0.0093046940098139
41057,2020-07-01,0.909643140038473,0.957874270900841,22,23,23,0.0482311308623687,0,0
41057,2020-08-01,0.748333487640032,0.804601425793907,21,23,23,0.0562679381538746,0,0
41057,2020-09-01,0.836265160633274,0.836265160633274,12,12,12,0,0,0
41057,2020-10-01,0.1249884269975,0.1249884269975,4,4,4,0,0,0
41057,2020-11-01,0.440746227201184,0.440746227201184,13,13,13,0,0,0
41057,2020-12-01,0.838024257013238,0.838024257013238,17,17,17,0,0,0
41057,2021-01-01,0.79896151590902,0.871308212202573,12,13,13,0.072346696293553,0,0
41057,2021-02-01,0.629756504027404,0.699888899176002,11,12,12,0.0701323951485973,0,0
41057,2021-03-01,0.927303027497453,0.927303027497453,37,37,38,0,0.0192297009536154,0
41057,2021-04-01,0.464308860290713,0.464308860290713,7,7,7,0,0,0
41057,2021-05-01,0.645125451347097,0.645125451347097,11,11,11,0,0,0
41057,2021-06-01,0.558871863716322,0.558871863716322,7,7,8,0,0,0.10852004444033
41059,2020-06-01,0.598869165495506,0.691933105489543,29,35,54,0.0930639399940377,0.141203925514245,0.142140853243047
41059,2020-07-01,0.881307759465098,0.881307759465098,22,22,26,0,0.0401207359141432,0.049872769473191
41059,2020-08-01,0.869066213108469,0.924877826753544,39,41,42,0.0558116136450747,0,0.0310439823687236
41059,2020-09-01,0.774003449597546,0.774003449597546,24,24,25,0,0,0.0212964737447297
41059,2020-10-01,0.742361177654273,0.742361177654273,12,12,14,0,0.0388049779609045,0.0106362591031046
41059,2020-11-01,0.738306503130189,0.851312763510923,14,15,16,0.113006260380733,0.0255557684936756,0
41059,2020-12-01,0.78454628210042,0.78502539287083,22,23,24,0.000479110770410118,0.0310439823687236,0
41059,2021-01-01,0.837494928094774,0.874627241290713,96,105,114,0.0371323131959391,0.0382584867540789,0.0426048813841071
41059,2021-02-01,0.910764530122999,0.924875431199692,63,65,65,0.0141109010766925,0,0
41059,2021-03-01,0.666081570786437,0.779058068225372,17,20,21,0.112976497438935,0,0.042377347642775
41059,2021-04-01,0.807881904518546,0.842375218261572,19,20,21,0.0344933137430262,0.0344933137430262,0
41059,2021-05-01,0.720793842991044,0.868937070978082,16,20,22,0.148143227987038,0,0.0427867695738527
41059,2021-06-01,0.45431798581832,0.45431798581832,8,8,14,0,0,0.389108614411651
41061,2020-06-01,0.79487969483568,0.795275821596243,7,7,7,0.00039612676056338,0,0.00079225352112676
41061,2020-07-01,0.779919097920858,0.881455399061032,9,10,10,0.101536301140174,0,0.000220070422535211
41061,2020-08-01,0.710523558014754,0.710523558014754,8,8,9,0,0.101536301140174,0
41061,2020-09-01,0.705046948356807,0.705046948356807,6,6,7,0,0,0.142150821596244
41061,2020-10-01,0.535046214788732,0.712734741784037,3,4,4,0.177688526995305,0,0
41061,2020-11-01,0.416409917840375,0.59409844483568,3,4,5,0.177688526995305,0,0.177688526995305
41061,2020-12-01,0.712338615023474,0.712338615023474,7,7,7,0,0,0.00039612676056338
41061,2021-01-01,0.771390845070422,0.771786971830985,5,5,5,0.00039612676056338,0,0
41061,2021-02-01,0.788035504694835,0.788365610328638,8,8,8,0.000330105633802817,0,0
41061,2021-03-01,0.638413816230717,0.739950117370891,7,8,8,0.101536301140174,0.000220070422535211,0.000220070422535211
41061,2021-04-01,0.819762323943661,0.819762323943661,11,11,11,0,0,0
41061,2021-05-01,0.592517605633802,0.734668427230046,5,6,7,0.142150821596244,0.0590522300469483,0.0019806338028169
41061,2021-06-01,0.771786971830985,0.771786971830985,6,6,6,0,0,0
41063,2020-06-01,0.434836318715256,0.434836318715256,2,2,2,0,0,0
41063,2020-07-01,0.217418159357628,0.434836318715256,1,2,2,0.217418159357628,0,0
41063,2020-08-01,0.591723285978999,0.591723285978999,3,3,3,0,0,0
41063,2020-09-01,0.434836318715256,0.434836318715256,2,2,2,0,0,0
41063,2020-10-01,0.0506485484867201,0.0506485484867201,1,1,1,0,0,0
41063,2020-12-01,0.913938645254271,0.913938645254271,4,4,4,0,0,0
41063,2021-01-01,0.434836318715256,0.434836318715256,1,1,1,0,0,0
41063,2021-02-01,0.591723285978999,0.913938645254271,2,3,3,0.322215359275272,0,0
41063,2021-03-01,0.792464484249536,0.792464484249536,5,5,5,0,0,0
41063,2021-05-01,0.0354128062590076,0.0354128062590076,1,1,1,0,0,0
41063,2021-06-01,0.5396335186329,0.5396335186329,2,2,3,0,0,0.217418159357628
41065,2020-06-01,0.650631624232469,0.751378622550745,12,14,17,0.100746998318276,0.050373499159138,0.100746998318276
41065,2020-07-01,0.776340490437639,0.799307755485157,12,13,14,0.0229672650475185,0,0.075560248738707
41065,2020-08-01,0.950017599436818,0.950017599436818,13,13,13,0,0,0
41065,2020-09-01,0.866061767504921,0.950017599436818,14,15,15,0.0839558319318967,0,0
41065,2020-10-01,0.801537017482107,0.801537017482107,7,7,7,0,0,0
41065,2020-11-01,0.92267980757949,0.92267980757949,9,9,9,0,0,0
41065,2020-12-01,0.803120966795729,0.803120966795729,15,15,15,0,0,0
41065,2021-01-01,0.89964410027768,0.89964410027768,19,19,20,0,0,0.050373499159138
41065,2021-02-01,0.92232781884313,0.92232781884313,15,15,15,0,0,0
41065,2021-03-01,0.828874809339434,0.902499120028159,14,15,15,0.0736243106887246,0,0
41065,2021-04-01,0.812194454221909,0.812194454221909,14,14,15,0,0,0.0629668739489225
41065,2021-05-01,0.691844527641782,0.829226798075795,11,13,13,0.137382270434013,0,0
41065,2021-06-01,0.545523876569283,0.73442449841605,6,8,9,0.188900621846768,0.0944503109233838,0
41067,2020-06-01,0.851384475366595,0.921107285838625,379,412,441,0.0697228104720302,0.0177995384883917,0.0454529316676215
41067,2020-07-01,0.942601600040362,0.965873568804119,478,490,501,0.023271968763757,0.0129875199692876,0.00761869166227806
41067,2020-08-01,0.94978332506001,0.978369637012231,384,396,401,0.028586311952221,0.0107151347081726,0.00146626584251279
41067,2020-09-01,0.953119516514846,0.969369859851032,306,312,316,0.0162503433361856,0.0131319720509979,0.00302933887133966
41067,2020-10-01,0.970454445262647,0.973448389014483,176,177,180,0.00299394375183561,0.00827325114095553,0.00293856516285128
41067,2020-11-01,0.958898657322132,0.9732922494202,286,291,292,0.0143935920980679,0.00414029295496973,0
41067,2020-12-01,0.958347934047917,0.973940662946496,314,318,321,0.0155927288985785,0.00466765466107178,0.00638609538534595
41067,2021-01-01,0.954803901931114,0.981874226334107,308,316,319,0.0270703244029927,0.00410306104735817,0.00552911151396076
41067,2021-02-01,0.967057057158433,0.97472838593447,242,244,246,0.00767132877603705,0,0.00996557773479214
41067,2021-03-01,0.954666053579293,0.971156088159058,428,435,440,0.0164900345797655,0.00526306194994986,0.00636746673033175
41067,2021-04-01,0.955388147514071,0.962678166248309,305,307,314,0.00729001873423804,0.00712204753079364,0.0177193238665219
41067,2021-05-01,0.876704567570764,0.940744640996532,204,219,228,0.0640400734257687,0.020248500044127,0.0237008226286028
41067,2021-06-01,0.808537793869925,0.896212040332972,154,171,187,0.0876742464630474,0.0371868108811729,0.051264729939242
41069,2020-06-01,0,0.46875,0,1,1,0.46875,0,0
41069,2020-08-01,0,0.00434027777777777,0,0,0,0.00434027777777777,0,0
41069,2020-09-01,0.00434027777777777,0.00434027777777777,0,0,0,0,0,0
41069,2020-11-01,0.00434027777777777,0.00434027777777777,0,0,0,0,0,0
41069,2020-12-01,0.46875,0.473090277777778,1,1,1,0.00434027777777777,0,0
41069,2021-01-01,0.00434027777777777,0.00434027777777777,0,0,0,0,0,0
41069,2021-02-01,0.00217013888888889,0.00217013888888889,0,0,0,0,0,0.00217013888888889
41069,2021-04-01,0.00434027777777777,0.00434027777777777,0,0,0,0,0,0
41069,2021-05-01,0.46875,0.46875,1,1,1,0,0,0
41071,2020-06-01,0.696809847858478,0.863539197846928,55,65,73,0.166729349988449,0.043411640622252,0.0884580932454831
41071,2020-07-01,0.819116190751694,0.867321797985792,66,69,74,0.0482056072340983,0.00924842545279501,0.0408812800001759
41071,2020-08-01,0.836714427308714,0.850118510701557,52,53,54,0.0134040833928432,0,0.0142181434440131
41071,2020-09-01,0.803015065063896,0.848471760998299,30,32,33,0.0454566959344028,0.000143962352030292,0.0150313632266923
41071,2020-10-01,0.889145735394849,0.944729014792708,32,34,34,0.0555832793978582,0.00781784858217979,0
41071,2020-11-01,0.887635802236487,0.93518246320794,32,33,34,0.0475466609714527,0.000288529587892645,0.046908741176257
41071,2020-12-01,0.917415092860565,0.932516740160051,54,55,57,0.0151016472994863,0.03968642822146,0.0101765655905783
41071,2021-01-01,0.895397173621927,0.895700888977604,45,45,45,0.000303715355676468,6.55290818065055e-05,0
41071,2021-02-01,0.868466800950876,0.915375542127133,37,38,39,0.046908741176257,0.023690275282632,0.000451848222548858
41071,2021-03-01,0.991518456746199,0.999784634767485,186,188,188,0.00826617802128601,0,0.000215365232513689
41071,2021-04-01,0.930545169063438,0.960313571778539,50,52,52,0.0297684027151006,0,0
41071,2021-05-01,0.757331992626109,0.821383519655343,32,35,40,0.064051527029234,0.0657901899940115,0.0432344054721349
41071,2021-06-01,0.719616203202679,0.755729280186245,22,23,25,0.0361130769835653,0.063678331153425,0.000978183568417113
42001,2020-06-01,0.771181416375551,0.922592961743844,37,44,47,0.151411545368293,0.0149144259092985,0.0248437535972682
42001,2020-07-01,0.792144485738824,0.937992405447125,47,56,57,0.145847919708301,0.00753080549123386,0.0068419891939574
42001,2020-08-01,0.774976076272386,0.853671012318256,41,46,49,0.0786949360458703,0.0168127687727422,0.0373064934706929
42001,2020-09-01,0.870259434612414,0.883421545925678,28,29,30,0.0131621113132649,0.0162021722350865,0
42001,2020-10-01,0.712395075256366,0.712395075256366,20,20,23,0,0.0263242226265297,0.101154172179953
42001,2020-11-01,0.690648935087405,0.706438140919615,17,17,17,0.0157892058322094,0,0
42001,2020-12-01,0.866702503032306,0.901990985775717,32,33,34,0.0352884827434114,0.0318495699636122,0
42001,2021-01-01,0.868921601058549,0.873197844304772,32,32,35,0.00427624324622337,0,0.0895461186459366
42001,2021-02-01,0.787435793178224,0.787720072040281,19,19,22,0.000284278862057558,0.04793573345095,0.0424660932848163
42001,2021-03-01,0.908042127520913,0.990097641726815,24,27,27,0.0820555142059028,0.00012634616091447,0.00789460291610469
42001,2021-04-01,0.633831641987451,0.780421442732905,31,36,40,0.146589800745454,0.0187275161263645,0.0855061850375193
42001,2021-05-01,0.581181083912227,0.629516760392545,12,15,18,0.0483356764803175,0.0602464439298709,0.0435315360017641
42001,2021-06-01,0.227793169037379,0.413352492005733,3,5,7,0.185559322968353,0.0248504520895357,0.0286966589480648
42003,2020-06-01,0.900297925117001,0.943601771973766,779,815,853,0.0433038468567648,0.0150825002747378,0.0289891581593569
42003,2020-07-01,0.921946014345688,0.944378810297203,723,744,764,0.022432795951515,0.00641566522470264,0.0247307785207772
42003,2020-08-01,0.936808897227366,0.962160725684413,690,707,724,0.0253518284570463,0.0074596134599097,0.0141163685483133
42003,2020-09-01,0.911469578856804,0.941035317214814,538,551,562,0.0295657383580094,0.00731029860706527,0.00760869405117764
42003,2020-10-01,0.903007869698298,0.929479139042221,299,309,314,0.0264712693439233,0.0069262623444536,0.00981507654621514
42003,2020-11-01,0.929811036602837,0.941635257069203,422,427,434,0.0118242204663663,0.0054723367529855,0.00561685973118764
42003,2020-12-01,0.931941191625417,0.962808969060359,519,533,540,0.0308677774349415,0.00303196730838828,0.00761602928317769
42003,2021-01-01,0.944634115257309,0.967201721798028,550,562,566,0.0225676065407187,3.25744882739506e-06,0.00609237141252688
42003,2021-02-01,0.929093634500926,0.947858091088301,405,413,423,0.0187644565873751,0.0089564136159642,0.0129351009528101
42003,2021-03-01,0.886919059771814,0.92645086826545,485,501,511,0.0395318084936354,3.62151663751569e-05,0.017360630452263
42003,2021-04-01,0.899849902068162,0.937211852320364,421,436,448,0.0373619502522021,0.00860592812352196,0.0164151662366565
42003,2021-05-01,0.818112445513207,0.899883792684936,329,367,391,0.0817713471717291,0.0270004344542534,0.0439612226263482
42003,2021-06-01,0.546936853204792,0.673046327501093,130,168,226,0.126109474296301,0.0970469757334111,0.136054422453045
42005,2020-06-01,0.374731573596343,0.490065134973347,17,22,35,0.115333561377004,0.0526141881170244,0.239966553595013
42005,2020-07-01,0.602828012993059,0.653026125931687,21,22,25,0.0501981129386277,0.01025789295793,0.043850897446861
42005,2020-08-01,0.649183318605512,0.65042330606311,13,13,13,0.00123998745759813,0.000897921952053815,0
42005,2020-09-01,0.613244269610963,0.74594351484976,15,19,22,0.132699245238796,0.0315777137988591,0.0600261616766276
42005,2020-10-01,0.67677660271942,0.697158005758102,7,8,8,0.0203814030386819,0,0
42005,2020-11-01,0.582594566859553,0.588808756876942,13,13,14,0.0062141900173883,0.131552692340583,0
42005,2020-12-01,0.580998261167013,0.59342664120179,14,14,15,0.0124283800347766,0.0109746016362133,0
42005,2021-01-01,0.803730414374352,0.848008893703143,21,22,23,0.0442784793287914,0,0.00196687665687978
42005,2021-02-01,0.800262250220917,0.833670647929078,11,12,12,0.033408397708161,0,0
42005,2021-03-01,0.557171362601652,0.636122931827159,19,21,22,0.0789515692255066,0.0116465160221039,0.0244177760041047
42005,2021-04-01,0.55398866025701,0.673189665821004,10,11,13,0.119201005563994,0.093193846621628,0.00910749408511728
42005,2021-05-01,0.402348374713757,0.537619129063215,8,12,16,0.135270754349458,0.0163692597132351,0.140632631148865
42005,2021-06-01,0.25583649268835,0.432028733502466,3,6,7,0.176192240814116,0.0502551238562184,0.069895384966221
42007,2020-06-01,0.81925108908155,0.902086135143434,66,73,75,0.082835046061884,0.00999850570127908,0.0180351266094597
42007,2020-07-01,0.892402928153141,0.967036593846076,65,70,71,0.0746336656929351,0.00482176075453848,5.29475924729702e-06
42007,2020-08-01,0.793211249761395,0.867291991310076,64,68,70,0.0740807415486817,0.0334206832846079,0
42007,2020-09-01,0.642609318709039,0.768570695709512,46,50,54,0.125961377000473,0.0202868700560185,0.0559530406961919
42007,2020-10-01,0.785008065683252,0.850401872226868,21,22,22,0.0653938065436163,0,0
42007,2020-11-01,0.719588037474792,0.760685353636969,31,33,34,0.0410973161621769,0.0324695816081242,0
42007,2020-12-01,0.957235553249392,0.967989209280652,93,94,95,0.0107536560312602,0,0.0122613387269281
42007,2021-01-01,0.925982795562284,0.926169877055689,55,55,55,0.000187081493404495,0,0
42007,2021-02-01,0.892159642693353,0.915445342200289,75,77,79,0.0232856995069357,0.000733324155750637,0.0269979774019675
42007,2021-03-01,0.845784548009934,0.861094932680076,37,38,39,0.0153103846701424,0,0.0333487469658087
42007,2021-04-01,0.843144522218573,0.898379450686376,43,48,50,0.0552349284678025,0.00369221211511509,0.0036816225966205
42007,2021-05-01,0.689738050610837,0.834993769833284,25,28,30,0.145255719222447,0.00259443203117554,0.06781562942333
42007,2021-06-01,0.344851199615953,0.590148570944478,9,14,20,0.245297371328525,0.0302701386167971,0.146124765706903
42009,2020-06-01,0.30027977924268,0.385121876437222,11,14,20,0.0848420971945423,0.106141729265675,0.0636957688180284
42009,2020-07-01,0.464155679901885,0.633642495784148,14,15,16,0.169486815882262,0.00252951096121416,0.0288594205120343
42009,2020-08-01,0.550666871071592,0.559673463130461,6,7,8,0.0090065920588686,0.00183964433542848,0.0519699524758547
42009,2020-09-01,0.253960345444325,0.25402422198375,5,5,7,6.38765394246e-05,0,0.0968496090755787
42009,2020-10-01,0.213948081148755,0.383425315550104,2,4,5,0.169477234401349,0,0.0969134856150033
42009,2020-11-01,0.403361183504522,0.45165184730952,5,6,6,0.0482906638049977,0,0.0135098880883029
42009,2020-12-01,0.517467039705656,0.556942741070059,13,15,16,0.0394757013644028,0,0.0423597271194235
42009,2021-01-01,0.628069906484746,0.695845469875823,14,16,17,0.0677755633910776,0.0375210792580101,0
42009,2021-02-01,0.491369001992947,0.497462823854054,7,7,8,0.00609382186110685,0,0.0581097654453472
42009,2021-03-01,0.62170397056569,0.653054576115284,11,13,15,0.0313506055495937,0,0.0646749961674075
42009,2021-04-01,0.615734707956461,0.69389084776943,13,15,16,0.0781561398129694,0,0.0375210792580101
42009,2021-05-01,0.514002649963864,0.551348524999452,3,4,4,0.0373458750355883,0.0126475548060708,0.0001231904688903
42009,2021-06-01,0.0177065767284991,0.0801586693239306,1,3,4,0.0624520925954314,9.58148091369e-05,0.0225739690326536
42011,2020-06-01,0.887988429974245,0.935960005167019,184,192,198,0.0479715751927741,0.00187521360432542,0.0271851513951192
42011,2020-07-01,0.864696383293919,0.91361779808836,238,251,263,0.0489214147944416,0.0141655963610323,0.0324071942334022
42011,2020-08-01,0.844745663087408,0.917492985515977,161,173,179,0.0727473224285693,0.00460082624655552,0.0152041131831624
42011,2020-09-01,0.86666180012718,0.918619535904647,135,144,149,0.0519577357774673,0.0217324125242965,0.0173011281168356
42011,2020-10-01,0.82381637583112,0.824009769671975,83,83,87,0.000193393840854827,0.0138161780162361,0.0276408644558112
42011,2020-11-01,0.758612369319218,0.812775254644955,107,115,117,0.0541628853257365,0.017192663594101,2.37735358004424e-05
42011,2020-12-01,0.896193072808746,0.931025465210558,159,163,166,0.0348323924018111,0,0.0194204762715088
42011,2021-01-01,0.901632522149308,0.929751035668168,138,142,145,0.0281185135188598,1.52150629122832e-05,0.0275414839262298
42011,2021-02-01,0.909067476802033,0.909115023873634,124,125,126,4.75470716008847e-05,0.0106021628078464,0.000178510058291041
42011,2021-03-01,0.855501937149768,0.894514180149458,135,142,147,0.0390122429996905,0.011361873254522,0.0280585418453157
42011,2021-04-01,0.841759461636139,0.876652785247293,107,112,116,0.0348933236111542,0.0154361909199198,0.01153060722034
42011,2021-05-01,0.67228742169033,0.768856572768945,71,77,89,0.0965691510786154,0.0634388997488465,0.0225908649563067
42011,2021-06-01,0.371828026412815,0.537426302039018,34,48,74,0.165598275626203,0.100527563954982,0.179235151132955
42013,2020-06-01,0.530617735106124,0.659293687559686,35,43,61,0.128675952453562,0.0403368483508184,0.170484623613753
42013,2020-07-01,0.715534676135015,0.872865143792082,30,37,42,0.157330467657067,0.0355261565569286,0.0107501585319218
42013,2020-08-01,0.754383764608021,0.887310606784389,44,53,59,0.132926842176367,0.0476455736930881,0.0386863748150673
42013,2020-09-01,0.779330341799663,0.833522603505611,37,39,44,0.0541922617059486,0.0238219020926213,0.040115595184502
42013,2020-10-01,0.745646198242006,0.846888244849353,20,23,25,0.101242046607348,0.0551027224616047,0
42013,2020-11-01,0.820360339427734,0.846829119530647,26,27,29,0.0264687801029126,0,0.0428617069168323
42013,2020-12-01,0.851053986602408,0.883718131971859,38,40,41,0.0326641453694502,0,0.0130158684057117
42013,2021-01-01,0.821681358098196,0.861486182309288,38,40,42,0.0398048242110918,0,0.0484192794179579
42013,2021-02-01,0.83816819389785,0.909605340226445,33,35,36,0.0714371463285942,0,0.0151851798066636
42013,2021-03-01,0.754532076695564,0.799455908763062,28,30,31,0.0449238320674982,0.0318782281213846,0.00134328574955344
42013,2021-04-01,0.783302815113272,0.864706591627488,26,29,32,0.0814037765142163,0.0318249807583392,0.0368414544363194
42013,2021-05-01,0.705521509514334,0.800890562146932,25,29,33,0.0953690526325978,0.0512173073292574,0.0177023278778989
42013,2021-06-01,0.358612518939118,0.502992743836617,11,16,27,0.144380224897499,0.167045449044694,0.215412207200011
42015,2020-06-01,0.506267461068082,0.588847144556939,17,20,26,0.0825796834888573,0.105943191872349,0.0906994887530017
42015,2020-07-01,0.569088080056135,0.58068157549501,16,17,17,0.0115934954388748,0,0
42015,2020-08-01,0.691490984531834,0.716142416938705,14,15,17,0.0246514324068706,0.0705067577874729,0.0533605882173475
42015,2020-09-01,0.351694785977972,0.45171919333679,11,13,14,0.100024407358819,0,0.159746163468285
42015,2020-10-01,0.453107361869602,0.524681941605392,11,13,14,0.0715745797357902,0.0352533788937364,0.00521707294749366
42015,2020-11-01,0.582979935117103,0.648869634194708,11,12,12,0.0658896990776052,0,0
